"Timestamp","Age","Country","self_employed","family_history","treatment","remote_work","tech_company","benefits","care_options","wellness_program","seek_help","anonymity","leave","mental_health_interview","GroupedGender"
2014-08-28 12:09:00,43,"United States","No","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Other"
2014-08-28 12:15:00,43,"United Kingdom","No","No","Yes","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","Yes","Male"
2014-08-28 15:01:00,43,"United States","No","No","No","No","Yes","Yes","No","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-28 16:42:00,43,"United Kingdom","No","Yes","No","No","No","Not sure","No","No","Other","Not sure","Very easy","No","Male"
2014-08-28 16:52:00,43,"United States","No","No","Yes","No","No","Not sure","No","No","Not sure","Not sure","Very difficult","No","Male"
2014-08-28 17:10:00,43,"Mexico","Yes","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 17:57:00,43,"United Kingdom","No","Yes","Yes","No","Yes","Other","No","No","Other","Not sure","Very difficult","No","Male"
2014-08-28 21:27:00,43,"United States","No","Yes","No","No","No","Yes","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 22:16:00,43,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Very difficult","No","Male"
2014-08-29 00:11:00,43,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Not sure","Somewhat easy","Maybe","Male"
2014-08-29 07:12:00,43,"United States","No","No","No","Yes","Yes","Other","Not sure","No","Other","Not sure","Very difficult","No","Male"
2014-08-29 13:17:00,43,"United States","No","No","No","Yes","Yes","Yes","Not sure","No","Yes","Not sure","Don't know","No","Male"
2014-08-29 14:31:00,43,"United States","Yes","Yes","Yes","Yes","Yes","Yes","Not sure","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 17:32:00,43,"United States","No","Yes","No","No","No","Yes","Yes","No","Not sure","Not sure","Somewhat easy","No","Male"
2014-08-29 20:53:00,43,"United States","No","No","No","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2005-07-06,44,"United States","No","No","No","No","Yes","Yes","Not sure","Don't know","Not sure","Not sure","Don't know","No","Female"
2014-08-27 11:48:00,44,"United States","No","Yes","Yes","No","No","Yes","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 14:41:00,44,"United States","Yes","Yes","Yes","Yes","Yes","Other","Yes","No","Other","Other","Very easy","No","Male"
2014-08-28 16:09:00,44,"United Kingdom","No","Yes","Yes","No","No","Not sure","No","No","Other","Not sure","Somewhat difficult","No","Male"
2014-08-28 22:39:00,44,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat difficult","No","Male"
2014-08-29 09:46:00,44,"United States","No","No","No","No","Yes","Not sure","Not sure","No","Other","Not sure","Don't know","No","Female"
2014-08-29 11:05:00,44,"United States","No","No","No","Yes","No","Not sure","No","Don't know","Not sure","Yes","Don't know","No","Male"
2014-08-29 12:00:00,44,"United States","Yes","No","No","Yes","Yes","Not sure","No","No","Other","Yes","Somewhat difficult","No","Male"
2014-08-30 19:35:00,44,"United Kingdom","No","No","Yes","No","No","Other","No","No","Yes","Not sure","Don't know","No","Male"
2014-08-27 12:31:00,45,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Very easy","Yes","Male"
2014-08-27 12:51:00,45,"United States","No","No","Yes","No","Yes","Yes","No","No","Other","Yes","Somewhat difficult","No","Female"
2014-08-27 12:51:00,45,"United States","No","No","Yes","No","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-27 14:15:00,45,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Don't know","Not sure","Yes","Don't know","No","Male"
2014-08-27 14:37:00,45,"Ireland","Yes","No","Yes","No","Yes","Other","No","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 15:22:00,45,"United States","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 08:43:00,45,"United States","No","No","Yes","Yes","Yes","Yes","Not sure","No","Yes","Not sure","Very easy","No","Male"
2014-08-29 00:06:00,45,"United States","No","No","No","No","No","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-29 06:37:00,45,"United Kingdom","No","Yes","No","No","No","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-29 23:51:00,45,"United States","No","No","No","Yes","Yes","Yes","No","No","Other","Not sure","Don't know","No","Male"
2014-08-30 20:12:00,45,"United States","No","No","Yes","No","No","Not sure","No","Don't know","Not sure","Not sure","Don't know","No","Female"
2014-08-27 11:34:00,46,"United States","Yes","Yes","No","Yes","Yes","Yes","Not sure","Yes","Not sure","Yes","Very easy","No","Male"
2014-08-27 11:35:00,46,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Other","Not sure","Don't know","No","Male"
2014-08-27 14:37:00,46,"United States","No","No","No","No","Yes","Yes","Not sure","Yes","Not sure","Not sure","Very easy","Maybe","Male"
2014-08-27 16:36:00,46,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-27 17:04:00,46,"United States","No","No","Yes","Yes","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","No","Male"
2014-08-28 17:07:00,46,"United States","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-29 09:58:00,46,"United States","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Don't know","No","Other"
2014-08-30 15:57:00,46,"United States","No","Yes","Yes","No","Yes","Not sure","Yes","No","Not sure","Not sure","Don't know","No","Male"
2014-09-04 23:42:00,46,"United States","No","No","Yes","Yes","No","Yes","Yes","No","Other","Yes","Don't know","No","Female"
2014-08-27 16:40:00,47,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Not sure","Very easy","No","Male"
2014-08-28 16:31:00,47,"United States","No","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Very difficult","No","Female"
2014-08-27 15:25:00,48,"United Kingdom","No","No","No","No","Yes","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 16:20:00,48,"United States","No","No","No","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 15:25:00,48,"United States","No","Yes","No","No","Yes","Not sure","No","No","Other","Other","Very difficult","No","Other"
2014-08-28 18:17:00,48,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-28 18:18:00,48,"Australia","No","No","Yes","No","Yes","Other","No","No","Other","Not sure","Somewhat easy","No","Male"
2014-08-29 12:45:00,48,"United States","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-28 03:13:00,49,"Japan","Yes","Yes","Yes","Yes","Yes","Other","Yes","Yes","Other","Not sure","Somewhat difficult","No","Male"
2014-08-28 09:53:00,49,"United States","No","Yes","Yes","No","Yes","Yes","Not sure","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-28 17:59:00,49,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","No","Male"
2014-08-29 07:51:00,49,"United States","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2014-08-27 11:42:00,50,"United States","No","No","No","No","Yes","Yes","Yes","No","Not sure","Not sure","Don't know","No","Male"
2014-08-27 20:52:00,50,"United States","No","No","No","Yes","Yes","Other","Yes","No","Other","Not sure","Don't know","No","Male"
2014-08-27 21:21:00,50,"United States","No","Yes","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","Maybe","Male"
2014-08-27 23:10:00,50,"United States","No","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 17:47:00,50,"United States","Yes","No","No","Yes","Yes","Other","Yes","No","Other","Yes","Somewhat easy","No","Male"
2014-08-30 03:55:00,50,"France","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Not sure","Don't know","No","Male"
2014-08-27 17:33:00,51,"New Zealand","No","No","Yes","Yes","Yes","Other","Yes","Yes","Other","Other","Somewhat difficult","No","Male"
2014-08-28 17:01:00,51,"United States","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","Male"
2014-08-28 17:45:00,51,"United States","No","No","No","No","No","Not sure","Not sure","No","Not sure","Not sure","Somewhat difficult","No","Male"
2014-08-28 17:59:00,51,"United States","Yes","No","No","No","Yes","Other","Yes","No","Other","Yes","Somewhat difficult","Maybe","Male"
2014-09-03 01:32:00,51,"Singapore","No","No","No","Yes","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2014-08-28 18:21:00,53,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Not sure","Don't know","No","Male"
2014-08-27 14:45:00,54,"United States","No","Yes","Yes","No","Yes","Not sure","No","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-27 16:28:00,54,"United Kingdom","No","No","Yes","Yes","No","Other","Yes","Yes","Yes","Yes","Very easy","Maybe","Male"
2014-08-28 04:11:00,54,"United Kingdom","Yes","Yes","Yes","Yes","Yes","Not sure","Not sure","No","Other","Not sure","Very easy","Yes","Male"
2014-08-27 15:21:00,55,"United States","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Very easy","No","Male"
2014-08-27 15:31:00,55,"United States","No","Yes","Yes","Yes","Yes","Other","Yes","No","Not sure","Not sure","Don't know","No","Male"
2014-08-29 05:47:00,55,"United Kingdom","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Not sure","Somewhat easy","No","Male"
2014-08-27 14:15:00,56,"United States","No","No","Yes","No","Yes","Yes","Not sure","Don't know","Not sure","Not sure","Don't know","No","Male"
2014-08-28 02:41:00,56,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Other","Not sure","Don't know","No","Other"
2014-08-28 17:11:00,56,"United States","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","Yes","Yes","Somewhat easy","Yes","Male"
2014-11-06 11:24:00,56,"United States","Yes","No","No","Yes","Yes","Not sure","Not sure","Don't know","Not sure","Not sure","Don't know","No","Female"
2014-08-27 16:06:00,57,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Other","Not sure","Don't know","No","Male"
2014-08-27 16:15:00,57,"United States","No","No","Yes","No","Yes","Yes","Not sure","Yes","Yes","Not sure","Don't know","No","Male"
2014-08-28 03:36:00,57,"United States","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Somewhat difficult","No","Male"
2014-08-27 16:13:00,58,"United States","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2014-08-27 14:18:00,60,"United States","No","No","No","No","Yes","Yes","No","Don't know","Yes","Not sure","Don't know","Maybe","Male"
2014-08-29 01:20:00,61,"South Africa","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Not sure","Very difficult","No","Male"
2014-08-27 17:12:00,62,"United States","No","No","No","No","Yes","Yes","Yes","Don't know","Yes","Not sure","Don't know","Maybe","Male"
2014-08-27 19:17:00,65,"United States","Yes","No","No","Yes","No","Other","No","No","Other","Not sure","Very easy","No","Male"
2014-10-02 21:25:00,72,"United States","No","Yes","Yes","Yes","No","Yes","Not sure","Don't know","Yes","Not sure","Somewhat easy","No","Female"
2015-01-03 03:38:00,44,"United States","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Don't know","No","Male"
2015-02-21 04:16:00,34,"Canada","No","Yes","No","No","Yes","Yes","Not sure","Yes","Yes","Yes","Don't know","No","Male"
2015-02-21 04:16:00,2,"United Kingdom","No","No","No","Yes","Yes","Other","No","No","Other","Not sure","Somewhat easy","No","Male"
2015-02-21 04:18:00,38,"Italy","No","No","No","No","Yes","Not sure","Not sure","Don't know","Not sure","Yes","Don't know","Yes","Male"
2015-02-21 04:19:00,27,"Germany","No","No","No","No","Yes","Not sure","Not sure","No","Other","Not sure","Don't know","Yes","Male"
2015-02-21 04:23:00,34,"Ireland","No","No","Yes","No","No","Yes","Yes","Yes","Other","Yes","Don't know","No","Female"
2015-02-21 04:34:00,34,"Ireland","No","No","Yes","No","Yes","Other","No","No","Other","Not sure","Somewhat difficult","No","Male"
2015-02-21 04:41:00,32,"US","No","No","Yes","Yes","Yes","Yes","Not sure","No","Not sure","Not sure","Very difficult","No","Male"
2015-02-21 04:51:00,25,"Ireland","No","No","No","No","Yes","Not sure","Not sure","No","Other","Not sure","Don't know","No","Male"
2015-02-21 05:34:00,31,"Brazil","Yes","No","Yes","No","Yes","Other","Yes","No","Other","Other","Don't know","No","Male"
2015-02-21 06:19:00,34,"United Kingdom","No","Yes","No","Yes","No","Not sure","Not sure","No","Other","Not sure","Somewhat easy","Maybe","Male"
2015-02-21 08:21:00,23,"United States","No","No","Yes","No","Yes","Other","Yes","No","Other","Other","Very easy","No","Male"
2015-02-21 08:54:00,33,"Czech Republic","No","Yes","No","No","Yes","Other","Yes","No","Other","Not sure","Somewhat easy","Maybe","Male"
2015-02-21 08:56:00,29,"Singapore","No","Yes","Yes","No","Yes","Other","Not sure","No","Other","Not sure","Somewhat difficult","No","Male"
2015-02-21 09:10:00,24,"Ireland","No","Yes","No","No","Yes","Other","No","No","Other","Not sure","Don't know","No","Male"
2015-02-21 09:18:00,34,"United Kingdom","No","No","Yes","No","No","Other","Yes","No","Yes","Yes","Somewhat difficult","No","Female"
2015-02-21 09:19:00,31,"Philippines","No","No","No","No","Yes","Not sure","No","No","Other","Other","Very difficult","No","Male"
2015-02-21 09:22:00,33,"United States","No","No","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Don't know","No","Male"
2005-07-07,28,"Netherlands","No","No","No","No","Yes","Other","Not sure","No","Other","Not sure","Somewhat easy","No","Male"
2015-02-21 09:30:00,27,"United Kingdom","No","No","No","Yes","No","Not sure","Not sure","No","Yes","Not sure","Don't know","No","Male"
2015-02-21 09:30:00,42,"Ireland","No","No","No","No","Yes","Other","Yes","No","Other","Other","Somewhat difficult","No","Male"
2015-02-21 09:33:00,28,"Netherlands","No","No","No","No","Yes","Other","Not sure","No","Other","Not sure","Somewhat easy","No","Male"
2015-02-21 09:48:00,38,"United States","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Very easy","No","Male"
2015-02-21 10:00:00,46,"United States","No","Yes","Yes","No","Yes","Not sure","No","No","Other","Not sure","Don't know","No","Male"
2015-02-21 11:48:00,41,"Netherlands","Yes","No","Yes","Yes","Yes","Not sure","Yes","Don't know","Yes","Other","Somewhat easy","Yes","Female"
2015-02-21 11:55:00,23,"United Kingdom","No","No","No","No","Yes","Not sure","No","No","Other","Not sure","Somewhat easy","No","Other"
2015-02-21 13:19:00,24,"Ireland","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Not sure","Somewhat easy","No","Male"
2015-02-21 15:28:00,23,"Ireland","No","No","Yes","No","Yes","Other","Yes","Yes","Other","Not sure","Don't know","No","Female"
2015-02-21 17:19:00,39,"Netherlands","No","No","No","No","No","Yes","Not sure","Yes","Other","Not sure","Somewhat easy","No","Male"
2015-02-21 18:54:00,32,"Ireland","No","Yes","No","No","Yes","Yes","Yes","Don't know","Yes","Yes","Don't know","No","Female"
2015-02-21 18:59:00,25,"United States","No","Yes","Yes","No","Yes","Not sure","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2015-02-22 02:40:00,39,"Greece","No","No","No","Yes","Yes","Other","No","No","Other","Yes","Don't know","No","Male"
2015-02-24 08:54:00,23,"United Kingdom","No","Yes","Yes","No","Yes","Other","Yes","No","Yes","Yes","Very easy","Maybe","Female"
2015-02-24 08:58:00,24,"United Kingdom","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Not sure","Don't know","No","Male"
2015-02-24 09:00:00,25,"United Kingdom","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Very easy","Yes","Male"
2015-02-24 09:13:00,23,"United Kingdom","No","No","Yes","No","Yes","Other","Yes","No","Other","Not sure","Don't know","No","Male"
2015-02-24 09:15:00,24,"United Kingdom","No","No","Yes","No","No","Not sure","No","No","Not sure","Not sure","Don't know","No","Other"
2015-02-24 09:18:00,23,"Canada","No","No","Yes","No","Yes","Yes","Yes","Yes","Not sure","Not sure","Don't know","No","Male"
2015-02-24 10:32:00,60,"United States","No","No","Yes","Yes","Yes","Not sure","No","Yes","Not sure","Not sure","Somewhat easy","No","Male"
2015-04-02 15:47:00,1,"United States","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat easy","No","Male"
2015-04-04 11:22:00,30,"Netherlands","No","No","No","No","Yes","Not sure","No","No","Other","Not sure","Don't know","Maybe","Male"
2015-04-06 14:58:00,31,"Germany","No","Yes","Yes","No","Yes","Not sure","No","No","Other","Yes","Somewhat easy","No","Male"
2015-04-11 14:35:00,31,"Poland","Yes","No","Yes","Yes","Yes","Other","No","No","Other","Not sure","Somewhat easy","No","Male"
2015-04-23 14:03:00,28,"Ireland","No","No","Yes","No","Yes","Not sure","No","No","Not sure","Not sure","Don't know","No","Male"
2015-05-05 14:22:00,43,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Not sure","Don't know","No","Female"
2015-05-05 15:16:00,32,"United Kingdom","No","No","No","No","No","Other","No","No","Not sure","Not sure","Don't know","No","Female"
2015-05-06 10:14:00,22,"Australia","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Don't know","No","Male"
2015-05-06 16:55:00,32,"United States","No","No","No","No","Yes","Yes","Not sure","Don't know","Yes","Not sure","Somewhat easy","Maybe","Male"
2005-07-07,36,"Finland","No","No","Yes","No","Yes","Other","No","No","Other","Other","Very difficult","No","Male"
2015-06-25 12:24:00,41,"United States","No","Yes","Yes","No","Yes","Yes","No","No","Not sure","Not sure","Don't know","No","Female"
2015-07-27 23:25:00,30,"United States","Yes","Yes","Yes","No","Yes","Yes","Not sure","Yes","Yes","Not sure","Don't know","Maybe","Male"
2015-08-17 09:38:00,36,"South Africa","No","Yes","Yes","No","No","Other","Yes","No","Other","Not sure","Somewhat easy","No","Male"
2015-08-20 16:52:00,29,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Other","Yes","Don't know","No","Male"
2015-08-25 19:59:00,36,"US","No","Yes","No","No","No","Not sure","No","Yes","Yes","Not sure","Somewhat easy","No","Male"
2015-09-26 01:07:00,32,"United States","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Other","Yes","Somewhat difficult","No","Male"
2015-11-30 21:25:00,46,"United States","No","No","No","Yes","Yes","Other","Yes","No","Other","Not sure","Don't know","No","Female"
2016-02-01 23:04:00,25,"United States","No","Yes","Yes","No","No","Yes","Yes","No","Other","Yes","Don't know","No","Male"
